id,YEAR,Montant achat,zip,Type
2014,2012,658.77,1160,G28
2015,2012,4716.84,1160,A03
2016,2012,1279.19,1160,G28
2017,2012,2818,1160,A03
2018,2012,337.28,1160,G25
2019,2012,1975.19,1160,A03
2020,2012,734.43,1160,A03
2021,2012,202.44,1160,A03
2022,2012,487.36,1160,H29
2023,2012,57.2,1160,H29
2024,2012,1262.4,1160,H32
2025,2012,3537.38,1160,H32
2026,2012,7692.27,1160,H32
2028,2012,140.83,1160,H29
2029,2012,2438.62,1160,A03
2030,2012,1506.57,1160,A03
2031,2012,8096.92,1160,G28
2032,2012,1109.1,1160,A03
2033,2012,6175.75,1160,H29
2034,2012,348.12,1160,G28
2035,2012,19.7,1160,A03
2036,2012,4299.3,1160,A03
2038,2012,106,1160,G25
2039,2012,52.71,1160,H29
2040,2012,49.66,1160,G25
2041,2012,654.49,1160,G25
2042,2012,1258.39,1160,A03
2043,2012,816.52,1160,G25
2044,2012,2570.49,1160,G25
2045,2012,3715.31,1160,A03
2046,2012,16911.71,1160,G25
2047,2012,10185.71,1160,G28
2048,2012,5927.51,1160,G25
2049,2012,8663.27,1160,G25
2050,2012,14024.58,1160,F21
2051,2012,2175.91,1160,A03
2052,2012,2659.22,1160,A03
2053,2012,606.23,1160,A03
2054,2012,5283.12,1160,A03
2055,2012,5147.99,1160,A03
2056,2012,4357.77,1160,A03
2057,2012,3575.46,1160,A03
2058,2012,2229.97,1160,H29
2059,2012,3544.62,1160,H29
2060,2012,21453.48,1160,H29
2061,2012,3301.08,1160,H29
2061,2013,299.59,1160,A03
2062,2012,11876.95,1160,A03
2063,2012,1822.12,1160,A03
2064,2012,4638.4,1160,A03
2065,2012,44.93,1160,A03
2066,2012,651.27,1160,H29
2067,2012,479.37,1160,A03
2068,2012,10702.53,1160,A03
2069,2012,439.21,1160,A03
2070,2012,228.02,1160,A03
2071,2012,1055.73,1160,A03
2072,2012,6112.58,1160,A03
2072,2013,695.32,1160,G25
2073,2012,3524.93,1160,A03
2074,2012,2650.33,1160,G25
2075,2012,1697.55,1160,G28
2076,2012,711.69,1160,H29
2077,2012,3776.31,1160,G28
2078,2012,2038.33,1160,G28
2079,2012,9757.97,1160,G28
2080,2012,95.81,1160,G25
2081,2012,2569.07,1160,A03
2082,2012,5206.63,1160,A01
2083,2012,5715.75,1160,A01
2084,2012,7528.01,1160,A01
2085,2012,11458.96,1160,A03
2086,2012,6451.76,1160,G25
2087,2012,3790.2,1160,A03
2088,2012,5849,1160,A03
2089,2012,5489.42,1160,A03
2090,2012,2664.97,1160,A03
2091,2012,10694.98,1160,A03
2092,2012,1838.85,1160,A03
2093,2012,430.47,1160,G25
2094,2012,3284.26,1160,H29
2095,2012,1686.88,1160,G25
2096,2012,3927.57,1160,A03
2097,2012,9294.19,1160,A03
2098,2012,837.95,1160,A03
2099,2012,5695.6,1160,A03
2100,2012,3883.26,1160,A03
2101,2012,4358.97,1160,A03
2102,2012,5748.67,1160,G25
2103,2012,561.79,1160,A03
2104,2012,5795.58,1160,G25
2105,2012,1015.26,1160,G25
2106,2012,5397.85,1160,G25
2107,2012,5349.27,1160,H29
2108,2012,8.66,1160,G28
2109,2012,208.28,1160,H29
2110,2012,229,1160,G25
2112,2012,1251.39,1160,H29
2113,2012,581.6,1160,G25
2114,2012,8515.11,1160,G25
2115,2012,3037.01,1160,C09
2116,2012,229.08,1160,G25
2117,2012,117.92,1160,H29
2118,2012,173.41,1160,H29
2119,2012,255.91,1160,H29
2119,2013,1329.96,1160,G28
2120,2012,4729.44,1160,H29
2121,2012,5463.1,1160,H29
2122,2012,6471.96,1160,H29
2123,2012,11075.69,1160,H29
2124,2012,226.35,1160,A03
2125,2012,48.33,1160,G25
2126,2012,123.44,1160,G25
2127,2012,5037.7,1160,A03
2128,2012,277.88,1160,H30
2129,2012,1131.76,1160,H32
2130,2012,579.31,1160,G25
2131,2012,150.65,1160,H29
2132,2012,2501.25,1160,H29
2133,2012,171.79,1160,H29
2134,2012,5276.06,1160,H29
2134,2013,4567.97,1160,H29
2135,2012,6413.78,1160,H29
2136,2012,288.83,1160,H29
2137,2012,2731.82,1160,H29
2138,2012,302.73,1160,H29
2139,2012,2118.51,1160,H29
2140,2012,392.71,1160,A03
2141,2012,143.81,1160,G25
2142,2012,214.49,1160,A03
2143,2012,7842.68,1160,H29
2144,2012,3833.84,1160,H29
2145,2012,62.46,1160,H29
2146,2012,1574.41,1160,H29
2147,2012,9003.52,1160,H29
2148,2012,948.71,1160,H29
2149,2012,5095.91,1160,A03
2149,2013,435.68,1160,A03
2150,2012,2220.9,1160,G25
2151,2012,2614.67,1160,G25
2152,2012,520.15,1160,G25
2153,2012,2502.4,1160,A03
2154,2012,523.77,1160,A03
2155,2012,8952.59,1160,H29
2156,2012,9593.2,1160,H29
2157,2012,671.2,1160,A03
2158,2012,752.5,1160,A03
2159,2012,4923.91,1160,A03
2160,2012,12434.71,1160,A03
2161,2012,13674.64,1160,A03
2162,2012,709.38,1160,A03
2163,2012,6860.66,1160,G25
2164,2012,259.83,1160,H29
2165,2012,10009.41,1160,A03
2166,2012,103.29,1160,A03
2167,2012,129.66,1160,H30
2168,2012,619.59,1160,G25
2169,2012,2163.64,1160,G28
2171,2012,2258.46,1160,A03
2172,2012,240.94,1160,G28
2173,2012,5486.17,1160,C09
2174,2012,759.01,1160,G25
2175,2012,9324.4,1160,G26
2176,2012,270.85,1160,A03
2177,2012,158.97,1160,A03
2178,2012,9436.8,1160,A03
2179,2012,804.76,1160,G25
2180,2012,102.12,1160,H29
2181,2012,1021.62,1160,G25
2181,2013,231.81,1160,G25
2182,2012,625.85,1160,G28
2182,2013,173.07,1160,G25
2183,2012,2142.32,1160,A03
2184,2012,3756.83,1160,A03
2185,2012,6074.76,1160,A03
2186,2012,397.51,1160,A03
2187,2012,5657.64,1160,G25
2187,2013,11492.28,1160,A03
2188,2012,84.53,1160,G25
2189,2012,7296.33,1160,G28
2190,2012,5934.78,1160,H29
2191,2012,2564.07,1160,G25
2191,2013,828.18,1160,G25
2192,2012,1523.06,1160,A03
2193,2012,3800.78,1160,A03
2194,2012,3004.73,1160,A03
2194,2013,9196.86,1160,A03
2195,2012,425.84,1160,A03
2196,2012,2291,1160,A03
2197,2012,78.51,1160,H29
2199,2012,846.85,1160,G25
2200,2012,2913.47,1160,H29
2242,2013,67.97,1160,G25
2244,2013,12553.45,1160,F21
2361,2013,19857.39,1160,H29
2365,2013,195.1,1160,H29
2367,2013,1382.09,1160,G25
2375,2013,8047.88,1160,A01
2403,2013,5115.53,1160,A03
2404,2013,949.84,1160,A03
2419,2013,134.12,1160,G25
2437,2013,33.47,1160,A03
2441,2013,2461.35,1160,G25
2491,2013,36.91,1160,A03
2496,2013,6759.11,1160,G25
2513,2013,41.4,1160,G25
2520,2013,5677.34,1160,A03
2588,2013,655.11,1160,G25
2624,2013,113.13,1160,H29
2646,2013,15363.25,1160,H32
2673,2013,4126.36,1160,H29
2696,2013,5921.76,1160,G25
2709,2013,5562.03,1160,G25
2724,2013,2898.01,1160,A03
2726,2013,426.88,1160,A03
2759,2013,479.19,1160,G25
2777,2013,18.36,1160,A03
2808,2013,1321.2,1160,A03
2809,2013,775.49,1160,A03
2839,2013,586.8,1160,H29
2845,2013,993.59,1160,G25
2905,2013,3849.47,1160,H29
2919,2013,1757.26,1160,G28
2921,2013,1197.87,1160,A03
2932,2013,872.31,1160,G25
2967,2013,544.54,1160,A03
2969,2013,636.67,1160,G25
2979,2013,98.76,1160,A03
3065,2013,7998.07,1160,A03
3068,2013,368.22,1160,A03
3106,2013,7241.97,1160,H29
3115,2013,3056.77,1160,G25
3132,2013,3406.73,1160,G25
3182,2013,2434.44,1160,H29
3229,2013,5268.05,1160,A03
3250,2013,3379.84,1160,G28
3272,2013,2498.72,1160,G25
3290,2013,3345.19,1160,A03
3307,2013,8099.74,1160,A03
3316,2013,5494.04,1160,A03
3351,2013,11019.34,1160,A03
3361,2013,2605.71,1160,A01
3377,2013,3573.49,1160,A03
3398,2013,45.03,1160,H30
3412,2013,111.03,1160,A03
3413,2013,13289.06,1160,H29
3416,2013,195.64,1160,H29
3470,2013,713.07,1160,A03
3475,2013,268.61,1160,G25
3505,2013,1562.47,1160,G28
3541,2013,4301,1160,A03
3570,2013,3769.25,1160,H29
3572,2013,1457.25,1160,G25
3609,2013,6225.1,1160,C09
3642,2013,5149.33,1160,H29
3658,2013,716.9,1160,A03
3694,2013,5334,1160,H29
3715,2013,19075.64,1160,A01
3755,2013,2026.91,1160,G25
3781,2013,9344.46,1160,G25
3807,2013,1033.23,1160,H29
3817,2013,5360.1,1160,H29
3846,2013,2552.68,1160,A03
3931,2013,2094.25,1160,A03
4007,2013,2588.52,1160,A03
4072,2013,7045.81,1160,A03
4074,2013,346.39,1160,C09
4110,2013,2526.31,1160,A03
4134,2013,422.42,1160,G25
4138,2013,2050.42,1160,H29
4162,2013,1375.54,1160,H32
4204,2013,449.35,1160,G25
4334,2013,2862.37,1160,H29
4337,2013,132.57,1160,A03
4350,2013,8976.25,1160,G28
4381,2013,51.92,1160,A03
4382,2013,226.64,1160,A03
4384,2013,45,1160,A03
4405,2013,2416.8,1160,A03
4528,2013,35.23,1160,G25
4536,2013,1562.62,1160,A03
4567,2013,1210.46,1160,H29
4572,2013,706.52,1160,A03
4589,2013,8563.07,1160,H29
4605,2013,10902.76,1160,H29
4618,2013,4562.55,1160,A03
4624,2013,5122.04,1160,A03
4631,2013,3776.32,1160,H29
4644,2013,3048.77,1160,F21
4656,2013,2737.4,1160,A03
4704,2013,868.91,1160,A03
4710,2013,4305.46,1160,A03
4734,2013,4416.05,1160,A03
4776,2013,4091.88,1160,H29
4787,2013,820.45,1160,A03
4802,2013,710.58,1160,A03
4804,2013,119.84,1160,H29
4826,2013,3287.7,1160,G25
4836,2013,161.64,1160,A03
4876,2013,82.25,1160,F21
4892,2013,2812.51,1160,A03
4915,2013,1314.63,1160,H29
4936,2013,1369.82,1160,A03
5021,2013,128.72,1160,H29
5028,2013,2764.16,1160,A03
5030,2013,128.07,1160,A03
5078,2013,159.59,1160,A03
5139,2013,5635.31,1160,A03
5141,2013,3235.83,1160,G25
5182,2013,2414.99,1160,H29
5260,2013,3085.43,1160,G25
5302,2013,303.75,1160,G25
5316,2013,2589.15,1160,A03
5359,2013,3694.64,1160,H29
5363,2013,2577.01,1160,G25
5369,2013,3897.26,1160,A03
5378,2013,3134.98,1160,H29
5394,2013,1045.13,1160,H29
5406,2013,193.62,1160,H29
5450,2013,17204.11,1160,A03
5461,2013,111.68,1160,A03
5501,2013,1064.37,1160,H29
5561,2013,77.21,1160,H29
5571,2013,1358.16,1160,G25
5606,2013,278.86,1160,H29
5612,2013,266.38,1160,G28
5622,2013,4756.77,1160,G25
5658,2013,39.4,1160,H29
5672,2013,2115.69,1160,G25
5696,2013,249.01,1160,A03
5713,2013,1369.22,1160,G25
5715,2013,3077.64,1160,A03
5724,2013,566.75,1160,G25
5744,2013,6441.22,1160,A03
60,2013,690.45,1170,G28
151,2013,5706.71,1170,G25
152,2013,1148.07,1170,A03
200,2013,1743.27,1170,A01
204,2013,1543.14,1170,G25
240,2013,10657.19,1170,A03
244,2013,146.11,1170,A03
246,2013,251.02,1170,H29
401,2013,196.86,1170,H29
444,2013,815.43,1170,G28
449,2013,5364.99,1170,F22
515,2013,131.3,1170,G25
527,2013,309.69,1170,H29
554,2013,1530.41,1170,H29
626,2013,34.15,1170,H29
671,2013,6917.03,1170,A01
680,2013,2173.15,1170,F21
808,2013,1865.9,1170,A01
824,2013,102.74,1170,H29
843,2013,470.16,1170,G25
845,2013,629.2,1170,A03
852,2013,9900.86,1170,F21
855,2013,358.21,1170,A03
877,2013,103,1170,F21
917,2013,1869.94,1170,G28
953,2013,2209.05,1170,G25
990,2013,1574.02,1170,H29
1046,2013,155.89,1170,H29
1164,2013,505.92,1170,G25
1200,2013,4911.21,1170,H29
1208,2013,1382.71,1170,A03
1210,2013,1768.04,1170,A01
1237,2013,128.87,1170,G28
1260,2013,3448.76,1170,F21
1338,2013,530.87,1170,G25
1357,2013,648.02,1170,H29
1377,2013,2240.75,1170,A03
1391,2013,3886.68,1170,G25
1462,2013,6115.92,1170,G28
1485,2013,2346.47,1170,G25
1490,2013,4114.17,1170,E16
1496,2013,739.9,1170,A01
1524,2013,4345.85,1170,H29
1578,2013,203.78,1170,H29
1579,2013,5168.94,1170,H29
1650,2013,4227.87,1170,H29
1665,2013,88.37,1170,G25
1744,2013,168.19,1170,H29
1767,2013,162.91,1170,A03
1782,2013,9777.57,1170,H29
1800,2013,971.49,1170,H29
1830,2013,2052.75,1170,G25
1831,2013,369.07,1170,F21
1844,2013,1178.71,1170,H29
1949,2013,1121.5,1170,H29
1950,2013,5221.3,1170,A03
1963,2013,605.38,1170,G28
2018,2013,5333,1170,H29
2024,2013,5040.22,1170,H29
2038,2013,262.36,1170,H29
2041,2013,2738.96,1170,G28
2117,2013,1118.4,1170,A01
2136,2013,4362.23,1170,H29
2170,2012,2153,1170,G28
2193,2013,2774.18,1170,H29
2201,2012,1089.37,1170,H29
2202,2012,1620.11,1170,G28
2203,2012,1408.37,1170,H29
2204,2012,889.75,1170,F21
2204,2013,2528.67,1170,H29
2205,2012,5294.02,1170,H29
2206,2012,138.41,1170,F21
2207,2012,113.82,1170,A03
2208,2012,765.02,1170,H29
2209,2012,2479.71,1170,H29
2210,2012,3015.88,1170,A03
2211,2012,677.68,1170,G25
2212,2012,1423.38,1170,H29
2213,2012,1142.9,1170,H29
2214,2012,2077.25,1170,H29
2215,2012,1580.15,1170,F21
2216,2012,684.86,1170,G28
2217,2012,1874.52,1170,G25
2218,2012,62.14,1170,G28
2219,2012,355.92,1170,G28
2220,2012,1228.2,1170,G28
2221,2012,405.31,1170,H29
2222,2012,834.38,1170,H29
2223,2012,475.8,1170,A03
2224,2012,852.58,1170,H29
2225,2012,6260.39,1170,H29
2226,2012,656.68,1170,H29
2227,2012,58.26,1170,A03
2228,2012,578.52,1170,A03
2229,2012,4669.26,1170,A03
2230,2012,1165.03,1170,A03
2231,2012,553.31,1170,A03
2232,2012,3001.42,1170,H29
2233,2012,9398.3,1170,G25
2234,2012,5864.96,1170,G28
2235,2012,9181.21,1170,G28
2236,2012,3158.19,1170,G28
2237,2012,2113.85,1170,G28
2238,2012,390.77,1170,G28
2239,2012,3485.49,1170,F21
2240,2012,9398.6,1170,A03
2241,2012,2807.63,1170,H29
2242,2012,3716.66,1170,F21
2243,2012,1565.85,1170,G25
2244,2012,1853.31,1170,G25
2245,2012,1379.1,1170,H29
2246,2012,2369.02,1170,H29
2247,2012,19527.92,1170,A03
2248,2012,10609.35,1170,G28
2249,2012,14218.73,1170,H29
2250,2012,7462.53,1170,H29
2251,2012,113.64,1170,H29
2252,2012,1998.95,1170,F21
2253,2012,3907.75,1170,G25
2254,2012,1079.26,1170,A03
2254,2013,3776.23,1170,H29
2255,2012,1390.51,1170,H29
2256,2012,4081.66,1170,F21
2257,2012,10279.44,1170,G28
2258,2012,4041.67,1170,F22
2259,2012,2250.09,1170,F22
2260,2012,11146.42,1170,A03
2261,2012,1036.12,1170,G25
2262,2012,528.74,1170,G25
2263,2012,4025.88,1170,H29
2264,2012,1600.76,1170,A03
2265,2012,530.06,1170,A03
2266,2012,3734.45,1170,A01
2267,2012,15474.12,1170,H29
2268,2012,831.6,1170,H29
2269,2012,3612.2,1170,H29
2270,2012,3161.36,1170,H29
2271,2012,2270.1,1170,H29
2272,2012,4618.66,1170,H29
2273,2012,6485.17,1170,A03
2274,2012,234.12,1170,F21
2275,2012,567.43,1170,A03
2276,2012,311.5,1170,A03
2277,2012,9705.94,1170,A03
2278,2012,635.09,1170,G25
2279,2012,4284.5,1170,H29
2280,2012,1141.38,1170,A01
2281,2012,5159.33,1170,A01
2282,2012,2653.86,1170,A01
2283,2012,1362.6,1170,H29
2284,2012,110.03,1170,H29
2285,2012,11444.57,1170,G28
2286,2012,6284.97,1170,A01
2287,2012,24004.22,1170,A03
2288,2012,5825.2,1170,G25
2289,2012,3158.82,1170,G25
2290,2012,193.46,1170,H29
2291,2012,21.19,1170,H29
2292,2012,155.54,1170,H29
2293,2012,707.76,1170,G25
2294,2012,2275.76,1170,A03
2295,2012,2870.92,1170,H29
2296,2012,488.1,1170,H29
2297,2012,51.85,1170,G25
2299,2012,3275.55,1170,H29
2300,2012,4227.85,1170,A03
2301,2012,550.4,1170,G25
2302,2012,3169.35,1170,G25
2302,2013,805.4,1170,G25
2303,2012,3283.01,1170,A03
2304,2012,3152.08,1170,H29
2305,2012,408.45,1170,G28
2306,2012,1587.61,1170,G25
2307,2012,13489.27,1170,H29
2308,2012,4963.91,1170,A01
2309,2012,164.23,1170,E16
2310,2012,974.28,1170,H29
2311,2012,307.08,1170,A03
2312,2012,38345.07,1170,H29
2313,2012,237.03,1170,A01
2314,2012,16105.22,1170,A01
2315,2012,373.66,1170,H29
2316,2012,189.47,1170,A01
2317,2012,11722.86,1170,A01
2318,2012,4716.39,1170,A03
2319,2012,46.65,1170,A03
2321,2012,2596.68,1170,G25
2322,2012,3378.09,1170,F21
2323,2012,1937.93,1170,F21
2324,2012,4107.9,1170,F21
2325,2012,2347.34,1170,A03
2326,2012,303.92,1170,A03
2327,2012,1071.63,1170,G25
2328,2012,9972.45,1170,A03
2329,2012,279.32,1170,A03
2330,2012,9712.16,1170,F21
2331,2012,1194.69,1170,H29
2332,2012,7369.05,1170,H29
2332,2013,2493.44,1170,F21
2333,2012,4892.13,1170,F22
2334,2012,4826.9,1170,E16
2335,2012,78.71,1170,G28
2336,2012,2965.88,1170,F21
2337,2012,2894.2,1170,A01
2338,2012,1478.58,1170,A01
2338,2013,699.5,1170,A03
2339,2012,1555.76,1170,H29
2340,2012,1299.08,1170,H29
2341,2012,1043.4,1170,G25
2342,2012,3116.44,1170,H29
2343,2012,154.47,1170,F21
2344,2012,674.84,1170,H29
2345,2012,600.45,1170,A01
2346,2012,857.08,1170,H29
2355,2013,2035.42,1170,A03
2406,2013,486.09,1170,H29
2423,2013,5642.71,1170,F22
2444,2013,2600.17,1170,A01
2453,2013,413.01,1170,H29
2456,2013,106,1170,H29
2470,2013,645.29,1170,G25
2471,2013,731.95,1170,H29
2578,2013,121.14,1170,H29
2595,2013,1505.36,1170,H29
2602,2013,126.37,1170,F21
2604,2013,3056.48,1170,A03
2636,2013,8683.65,1170,A03
2639,2013,943.38,1170,F21
2642,2013,1851.13,1170,H29
2658,2013,91.02,1170,A03
2674,2013,19421.65,1170,A03
2716,2013,720.45,1170,G28
2836,2013,34.82,1170,G28
2868,2013,104.57,1170,H29
2922,2013,528.83,1170,G25
2999,2013,1401.27,1170,A01
3004,2013,1973,1170,H29
3015,2013,4558.42,1170,F21
3016,2013,12738.84,1170,A03
3032,2013,13598.95,1170,H29
3060,2013,2180.95,1170,H29
3147,2013,3075.99,1170,H29
3173,2013,2972.23,1170,H29
3199,2013,3237.59,1170,G28
3322,2013,80.89,1170,H29
3373,2013,20410.64,1170,H29
3384,2013,5397.6,1170,H29
3404,2013,38.67,1170,G25
3420,2013,73.97,1170,G28
3430,2013,4276.14,1170,H29
3454,2013,8444.39,1170,G28
3460,2013,911.94,1170,A01
3591,2013,3443.96,1170,F21
3600,2013,1354.14,1170,H29
3663,2013,5465.28,1170,A03
3713,2013,1209.16,1170,H29
3722,2013,3378.58,1170,A03
3843,2013,219.91,1170,H29
3859,2013,801.76,1170,A03
3863,2013,7750.3,1170,A03
3878,2013,758.22,1170,A03
3912,2013,543.75,1170,A03
3953,2013,4016.91,1170,A03
3957,2013,768.48,1170,H29
4003,2013,5227.78,1170,G25
4031,2013,7240.85,1170,G28
4033,2013,2799.08,1170,F21
4050,2013,780.42,1170,G28
4051,2013,1300.49,1170,G28
4077,2013,18596.04,1170,H29
4087,2013,440.97,1170,H29
4106,2013,293.37,1170,H29
4115,2013,46.28,1170,H29
4137,2013,2780.94,1170,H29
4179,2013,498.68,1170,G25
4181,2013,4457.26,1170,F21
4194,2013,7234.3,1170,A01
4205,2013,12841.07,1170,G28
4296,2013,1131.51,1170,H29
4428,2013,3270.42,1170,F21
4429,2013,1862.3,1170,A03
4430,2013,3592.73,1170,G25
4480,2013,29.8,1170,A03
4484,2013,416.67,1170,H29
4512,2013,108.14,1170,F22
4570,2013,165.81,1170,F21
4685,2013,1239.94,1170,H29
4686,2013,475.76,1170,H29
4699,2013,190.95,1170,A03
4733,2013,1293.97,1170,A03
4772,2013,2444.39,1170,H29
4792,2013,4750.83,1170,A01
4845,2013,258.09,1170,H29
4891,2013,3533.19,1170,H29
4895,2013,2819.66,1170,F22
4909,2013,299.92,1170,G25
4941,2013,644.34,1170,G25
4965,2013,11371.33,1170,A03
4980,2013,3003.72,1170,A03
5014,2013,11707.52,1170,G25
5161,2013,651.34,1170,G25
5167,2013,564.67,1170,H29
5193,2013,744.16,1170,A01
5200,2013,4865.27,1170,G25
5202,2013,1394.07,1170,A03
5207,2013,9919.75,1170,A01
5213,2013,1248.64,1170,H29
5285,2013,476.21,1170,F21
5288,2013,3750.66,1170,H29
5356,2013,3420.77,1170,H29
5357,2013,59.17,1170,G28
5371,2013,1258.9,1170,H29
5373,2013,11072.82,1170,G28
5387,2013,1058.65,1170,G28
5388,2013,1358.64,1170,A03
5479,2013,1590.47,1170,H29
5537,2013,6.51,1170,F21
5556,2013,27609.29,1170,A03
5588,2013,7298.76,1170,H29
5626,2013,4907.31,1170,H29
5666,2013,2681.83,1170,G25
5717,2013,3046.01,1170,G25
5754,2013,151.71,1170,A01
19,2013,75.43,1180,H29
61,2013,2744.68,1180,H29
69,2013,117.74,1180,H29
71,2013,411.12,1180,G28
183,2013,2664.51,1180,A01
188,2013,1041.82,1180,H29
303,2013,1929.95,1180,H30
312,2013,5502.02,1180,H29
315,2013,11616.37,1180,G28
353,2013,5579.61,1180,G28
376,2013,182.35,1180,H29
379,2013,109.51,1180,A01
415,2013,35.27,1180,G27
474,2013,507.75,1180,H29
513,2013,294.36,1180,H29
529,2013,368.18,1180,H29
534,2013,378.42,1180,H29
547,2013,66.35,1180,H29
585,2013,3317.04,1180,H29
587,2013,802.89,1180,H32
597,2013,1556.87,1180,A01
599,2013,19.03,1180,H29
637,2013,2349.78,1180,A03
665,2013,306.82,1180,H32
676,2013,2821.33,1180,H29
698,2013,1993.17,1180,H29
713,2013,2904,1180,H29
748,2013,272.89,1180,A01
773,2013,3258.22,1180,A03
826,2013,3911.54,1180,H29
866,2013,587.74,1180,H29
894,2013,379.83,1180,H29
934,2013,653.87,1180,G25
982,2013,8293.65,1180,H29
1030,2013,507.13,1180,H29
1031,2013,127.6,1180,H29
1056,2013,647.39,1180,H29
1076,2013,446.41,1180,A01
1088,2013,11338.02,1180,H29
1110,2013,5210.83,1180,H29
1129,2013,166.59,1180,H29
1142,2013,472.43,1180,A03
1182,2013,1529.01,1180,A01
1187,2013,5483.33,1180,H29
1191,2013,566.88,1180,H29
1197,2013,38.35,1180,H29
1206,2013,1323.04,1180,H29
1217,2013,596.57,1180,H29
1220,2012,2206.47,1180,G26
1293,2013,449.59,1180,A01
1370,2013,5712.65,1180,H29
1392,2013,7422.52,1180,H29
1407,2013,2215.95,1180,H29
1458,2013,4705.97,1180,A03
1470,2013,3046.33,1180,G28
1527,2013,600.25,1180,A01
1548,2013,1731.35,1180,A01
1624,2013,5700.46,1180,A01
1635,2013,865.02,1180,H29
1731,2013,6255.27,1180,H29
1745,2013,3148.98,1180,H29
1751,2013,976.34,1180,H29
1761,2013,5138.45,1180,A01
1827,2013,21064.36,1180,H29
1829,2013,39.11,1180,G28
1842,2013,2116.1,1180,A01
1843,2013,39.33,1180,H29
1859,2013,12533.11,1180,H29
1880,2013,46.73,1180,H29
1911,2013,223.73,1180,H32
1916,2013,105.37,1180,A01
1928,2013,1293.21,1180,H29
1932,2013,1960.15,1180,A01
1942,2013,14332.13,1180,H29
1975,2013,557.89,1180,H29
1982,2013,3610.28,1180,H29
1996,2013,1170.43,1180,A01
2015,2013,60.98,1180,H29
2056,2013,5839.93,1180,H29
2124,2013,9733,1180,A01
2159,2013,354.05,1180,H29
2198,2012,931.08,1180,H29
2225,2013,210.33,1180,H29
2226,2013,789.48,1180,A03
2230,2013,27792.62,1180,H29
2243,2013,154.91,1180,A01
2247,2013,653.84,1180,G28
2275,2013,271.24,1180,A01
2276,2013,3959.04,1180,A01
2277,2013,5527.95,1180,H29
2281,2013,14.18,1180,H29
2295,2013,4165.67,1180,A01
2300,2013,1930.94,1180,H29
2311,2013,3948.99,1180,H29
2329,2013,158.26,1180,H29
2340,2013,10136.18,1180,H29
2347,2012,1767.2,1180,H32
2348,2012,3365.03,1180,G28
2349,2012,15436.78,1180,G28
2350,2012,3937.3,1180,G28
2351,2012,10985.84,1180,H29
2352,2012,899.04,1180,H29
2353,2012,101.23,1180,H29
2354,2012,624.08,1180,H32
2355,2012,553.81,1180,A01
2356,2012,1373.87,1180,A03
2357,2012,818.64,1180,A01
2358,2012,3117.93,1180,A01
2359,2012,382.35,1180,A03
2360,2012,4461.2,1180,H29
2362,2012,193.99,1180,H29
2363,2012,63.3,1180,G28
2364,2012,426.22,1180,H29
2365,2012,221.21,1180,G28
2366,2012,648.23,1180,A01
2367,2012,794.44,1180,A01
2368,2012,12516.98,1180,H29
2369,2012,755.53,1180,H29
2370,2012,1378.61,1180,H29
2371,2012,344.34,1180,H29
2372,2012,89.99,1180,H29
2373,2012,828.75,1180,H29
2374,2012,1025.13,1180,H29
2375,2012,114.41,1180,E16
2376,2012,1540.36,1180,H29
2377,2012,271.73,1180,H29
2378,2012,96.98,1180,G28
2379,2012,222.26,1180,H29
2380,2012,129.57,1180,H29
2381,2012,413.31,1180,H29
2382,2012,2948.17,1180,H29
2383,2012,1520.43,1180,H29
2384,2012,3237.67,1180,H29
2385,2012,1053.89,1180,H29
2386,2012,18314.43,1180,A01
2386,2013,307.2,1180,H29
2387,2012,510.3,1180,A01
2388,2012,1158.43,1180,G27
2389,2012,1160.47,1180,F21
2390,2012,10672.72,1180,A03
2391,2012,1738.5,1180,A03
2392,2012,74.7,1180,A03
2393,2012,2399.58,1180,A03
2394,2012,551.14,1180,A03
2395,2012,59.43,1180,H29
2396,2012,347.98,1180,A01
2397,2012,2332.53,1180,H29
2398,2012,213.33,1180,H29
2399,2012,1084.68,1180,A01
2400,2012,225.57,1180,H29
2401,2012,2968.94,1180,A03
2402,2012,5489.47,1180,A01
2403,2012,1026.98,1180,A03
2404,2012,17.71,1180,C09
2405,2012,50.73,1180,C09
2406,2012,396.91,1180,A01
2407,2012,1173.84,1180,H29
2408,2012,21.84,1180,H29
2409,2012,5875.8,1180,H29
2410,2012,12.68,1180,H29
2411,2012,219.35,1180,H29
2412,2012,3479.66,1180,A03
2413,2012,347.29,1180,H29
2414,2012,1100.55,1180,H29
2414,2013,5508.29,1180,A03
2415,2012,7894.93,1180,H29
2416,2012,661.24,1180,H29
2417,2012,3218.7,1180,H29
2418,2012,809.87,1180,H29
2418,2013,1003.24,1180,A03
2419,2012,6707.36,1180,H29
2420,2012,264.28,1180,H29
2421,2012,4929.77,1180,A03
2422,2012,2224.96,1180,A03
2423,2012,2689.01,1180,H29
2424,2012,3468.05,1180,H29
2425,2012,10288.24,1180,G28
2426,2012,5752.56,1180,G28
2427,2012,4081.32,1180,H29
2428,2012,2099.43,1180,H29
2428,2013,418.73,1180,G28
2429,2012,14565.94,1180,H29
2430,2012,917.25,1180,H29
2431,2012,4842.32,1180,A01
2432,2012,104.39,1180,G28
2433,2012,2161.26,1180,H29
2434,2012,4528.74,1180,H29
2435,2012,14754.34,1180,H29
2436,2012,469.96,1180,A01
2437,2012,6860.14,1180,A01
